date,org,repo,workflow,time_taken_total,time_taken_q25,time_taken_q50,time_taken_q75
2021-10-11,scikit-learn,scikit-learn,Check Manifest,39,39.0,39.0,39.0
2021-10-11,scikit-learn,scikit-learn,Pull Request Labeler,820,16.0,17.0,19.0
2021-10-11,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,112,20.0,23.0,24.0
2021-10-11,scikit-learn,scikit-learn,Wheel builder,3353,19.0,21.0,22.0
2021-08-29,scikit-learn,scikit-learn,Assign,104,2.0,2.0,2.0
2021-08-29,scikit-learn,scikit-learn,Check Changelog,904,24.0,27.0,29.0
2021-08-29,scikit-learn,scikit-learn,Check Manifest,86,43.0,43.0,43.0
2021-08-29,scikit-learn,scikit-learn,Pull Request Labeler,476,15.0,16.0,16.0
2021-08-29,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,152,20.25,24.0,30.75
2021-08-29,scikit-learn,scikit-learn,Unassign,22,11.0,11.0,11.0
2021-08-29,scikit-learn,scikit-learn,Wheel builder,5326,17.0,17.5,19.0
2021-11-29,scikit-learn,scikit-learn,Assign,111,2.0,2.0,2.0
2021-11-29,scikit-learn,scikit-learn,Check Changelog,1397,27.0,30.0,33.0
2021-11-29,scikit-learn,scikit-learn,Pull Request Labeler,912,17.0,18.0,19.0
2021-11-29,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,289,23.0,23.5,26.0
2021-11-29,scikit-learn,scikit-learn,Twitter Push Notification,105,17.0,17.5,18.0
2021-11-29,scikit-learn,scikit-learn,Wheel builder,1135,20.0,20.5,22.0
2021-10-25,scikit-learn,scikit-learn,Assign,65,2.0,2.0,3.0
2021-10-25,scikit-learn,scikit-learn,Check Changelog,880,3.75,30.5,35.0
2021-10-25,scikit-learn,scikit-learn,Publish to Pypi,159,159.0,159.0,159.0
2021-10-25,scikit-learn,scikit-learn,Pull Request Labeler,468,18.0,19.0,20.25
2021-10-25,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,284,22.0,23.5,25.25
2021-10-25,scikit-learn,scikit-learn,Twitter Push Notification,35,16.75,17.5,18.25
2021-10-25,scikit-learn,scikit-learn,Wheel builder,5731,22.0,22.0,23.0
2021-10-06,scikit-learn,scikit-learn,Assign,204,2.0,2.0,3.0
2021-10-06,scikit-learn,scikit-learn,Check Changelog,35592,27.0,29.0,31.0
2021-10-06,scikit-learn,scikit-learn,Check Manifest,40,40.0,40.0,40.0
2021-10-06,scikit-learn,scikit-learn,Pull Request Labeler,831,17.0,18.0,20.0
2021-10-06,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,577,24.0,25.0,26.0
2021-10-06,scikit-learn,scikit-learn,Twitter Push Notification,53,17.0,19.0,19.0
2021-10-06,scikit-learn,scikit-learn,Wheel builder,3733,20.0,21.0,23.0
2021-07-21,scikit-learn,scikit-learn,Assign,118,2.0,3.0,3.0
2021-07-21,scikit-learn,scikit-learn,Check Changelog,1860,25.0,29.0,33.25
2021-07-21,scikit-learn,scikit-learn,Check Manifest,37,37.0,37.0,37.0
2021-07-21,scikit-learn,scikit-learn,Pull Request Labeler,1089,17.0,18.0,21.0
2021-07-21,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,734,23.5,25.0,27.25
2021-07-21,scikit-learn,scikit-learn,Twitter Push Notification,245,17.25,18.5,22.75
2021-07-21,scikit-learn,scikit-learn,Wheel builder,4060,21.0,22.0,23.5
2021-11-05,scikit-learn,scikit-learn,Assign,130,2.0,2.0,2.0
2021-11-05,scikit-learn,scikit-learn,Check Changelog,1083,25.75,28.0,31.0
2021-11-05,scikit-learn,scikit-learn,Pull Request Labeler,432,17.0,17.0,18.0
2021-11-05,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,279,22.5,23.5,24.0
2021-11-05,scikit-learn,scikit-learn,Twitter Push Notification,182,15.5,16.0,18.0
2021-11-05,scikit-learn,scikit-learn,Wheel builder,716,20.0,21.0,22.0
2021-07-26,scikit-learn,scikit-learn,Assign,190,3.0,3.0,3.0
2021-07-26,scikit-learn,scikit-learn,Check Changelog,1697,3.0,27.0,32.0
2021-07-26,scikit-learn,scikit-learn,Check Manifest,40,40.0,40.0,40.0
2021-07-26,scikit-learn,scikit-learn,Pull Request Labeler,2166,18.0,20.0,21.25
2021-07-26,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,891,24.0,27.0,30.0
2021-07-26,scikit-learn,scikit-learn,Twitter Push Notification,95,19.0,19.0,20.0
2021-07-26,scikit-learn,scikit-learn,Wheel builder,4502,21.0,24.0,26.0
2021-09-10,scikit-learn,scikit-learn,Assign,112,2.0,2.0,3.0
2021-09-10,scikit-learn,scikit-learn,CPython Nightly,68,34.0,34.0,34.0
2021-09-10,scikit-learn,scikit-learn,Check Changelog,3619,3.0,26.0,29.0
2021-09-10,scikit-learn,scikit-learn,Check Manifest,45,45.0,45.0,45.0
2021-09-10,scikit-learn,scikit-learn,Pull Request Labeler,1898,17.75,18.0,21.0
2021-09-10,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,2037,24.75,28.5,31.0
2021-09-10,scikit-learn,scikit-learn,Twitter Push Notification,66,16.0,16.5,17.0
2021-09-10,scikit-learn,scikit-learn,Wheel builder,4976,20.0,22.0,23.0
2021-09-19,scikit-learn,scikit-learn,Assign,26,1.0,1.0,2.0
2021-09-19,scikit-learn,scikit-learn,Check Changelog,428,2.0,2.0,25.5
2021-09-19,scikit-learn,scikit-learn,Check Manifest,88,44.0,44.0,44.0
2021-09-19,scikit-learn,scikit-learn,Pull Request Labeler,552,14.0,15.0,16.0
2021-09-19,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,250,23.0,24.0,27.0
2021-09-19,scikit-learn,scikit-learn,Twitter Push Notification,26,13.0,13.0,13.0
2021-09-19,scikit-learn,scikit-learn,Wheel builder,6414,17.0,18.0,19.5
2022-02-17,scikit-learn,scikit-learn,Assign,122,2.0,2.0,3.0
2022-02-17,scikit-learn,scikit-learn,Check Changelog,1331,3.0,28.0,32.0
2022-02-17,scikit-learn,scikit-learn,Labels Blank issues,120,16.0,17.0,18.0
2022-02-17,scikit-learn,scikit-learn,Pull Request Labeler,808,17.0,18.0,18.75
2022-02-17,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,413,22.0,24.0,27.0
2022-02-17,scikit-learn,scikit-learn,Twitter Push Notification,204,17.0,17.0,20.0
2022-02-17,scikit-learn,scikit-learn,Wheel builder,1200,19.0,21.0,23.0
2022-03-18,scikit-learn,scikit-learn,Assign,63,2.0,2.0,2.0
2022-03-18,scikit-learn,scikit-learn,Check Changelog,1801,3.0,27.0,28.0
2022-03-18,scikit-learn,scikit-learn,Labels Blank issues,17,17.0,17.0,17.0
2022-03-18,scikit-learn,scikit-learn,Pull Request Labeler,99,18.0,18.0,21.0
2022-03-18,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,484,20.0,22.0,25.0
2022-03-18,scikit-learn,scikit-learn,Twitter Push Notification,144,15.0,16.0,16.0
2022-03-18,scikit-learn,scikit-learn,Wheel builder,4104,17.0,19.0,21.0
2021-11-10,scikit-learn,scikit-learn,Assign,117,2.0,2.0,2.0
2021-11-10,scikit-learn,scikit-learn,Check Changelog,1276,26.0,28.0,30.0
2021-11-10,scikit-learn,scikit-learn,Pull Request Labeler,717,17.0,18.0,19.0
2021-11-10,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,646,21.5,24.0,26.0
2021-11-10,scikit-learn,scikit-learn,Twitter Push Notification,28,14.0,14.0,14.0
2021-11-10,scikit-learn,scikit-learn,Wheel builder,4559,19.0,21.0,22.75
2021-12-03,scikit-learn,scikit-learn,Assign,112,2.0,2.0,2.0
2021-12-03,scikit-learn,scikit-learn,Check Changelog,942,27.0,30.0,32.0
2021-12-03,scikit-learn,scikit-learn,Check Manifest,132,66.0,66.0,66.0
2021-12-03,scikit-learn,scikit-learn,Pull Request Labeler,416,16.75,17.0,18.0
2021-12-03,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,236,21.0,23.0,25.0
2021-12-03,scikit-learn,scikit-learn,Twitter Push Notification,5940,366.25,1426.0,1504.75
2021-12-03,scikit-learn,scikit-learn,Wheel builder,37786,19.0,20.0,23.75
2021-12-26,scikit-learn,scikit-learn,Assign,48,1.0,2.0,2.0
2021-12-26,scikit-learn,scikit-learn,Check Changelog,8420,26.0,28.0,29.0
2021-12-26,scikit-learn,scikit-learn,Check Manifest,82,41.0,41.0,41.0
2021-12-26,scikit-learn,scikit-learn,Pull Request Labeler,516,14.75,15.5,22.5
2021-12-26,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,518,21.0,24.0,27.0
2021-12-26,scikit-learn,scikit-learn,Wheel builder,7946,17.0,18.0,19.0
2021-09-04,scikit-learn,scikit-learn,Assign,18,1.0,2.0,2.0
2021-09-04,scikit-learn,scikit-learn,CPython Nightly,24,2.75,3.0,3.25
2021-09-04,scikit-learn,scikit-learn,Check Changelog,1621,26.0,27.0,30.0
2021-09-04,scikit-learn,scikit-learn,Check Manifest,48,48.0,48.0,48.0
2021-09-04,scikit-learn,scikit-learn,Pull Request Labeler,1013,16.0,17.0,18.0
2021-09-04,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,820,20.0,26.0,28.0
2021-09-04,scikit-learn,scikit-learn,Twitter Push Notification,41,13.0,13.0,14.0
2021-09-04,scikit-learn,scikit-learn,Wheel builder,4181,18.0,19.0,19.0
2022-02-18,scikit-learn,scikit-learn,Assign,64,2.0,2.0,3.0
2022-02-18,scikit-learn,scikit-learn,Check Changelog,5936,25.0,28.0,30.0
2022-02-18,scikit-learn,scikit-learn,Labels Blank issues,81,15.0,17.0,17.0
2022-02-18,scikit-learn,scikit-learn,Pull Request Labeler,3147,15.0,16.0,17.0
2022-02-18,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,2178,22.0,24.0,26.0
2022-02-18,scikit-learn,scikit-learn,Twitter Push Notification,557,13.5,16.5,27.0
2022-02-18,scikit-learn,scikit-learn,Wheel builder,16836,18.0,19.0,20.25
2021-09-05,scikit-learn,scikit-learn,Assign,26,2.0,2.0,2.0
2021-09-05,scikit-learn,scikit-learn,CPython Nightly,8582,11.0,18.5,1365.5
2021-09-05,scikit-learn,scikit-learn,Check Changelog,704,3.0,25.0,27.0
2021-09-05,scikit-learn,scikit-learn,Check Manifest,76,38.0,38.0,38.0
2021-09-05,scikit-learn,scikit-learn,Pull Request Labeler,584,16.0,16.5,17.25
2021-09-05,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,186,22.25,23.0,24.0
2021-09-05,scikit-learn,scikit-learn,Twitter Push Notification,22,11.0,11.0,11.0
2021-09-05,scikit-learn,scikit-learn,Wheel builder,6418,18.0,18.0,20.0
2022-02-06,scikit-learn,scikit-learn,Assign,44,1.0,1.5,2.0
2022-02-06,scikit-learn,scikit-learn,Check Changelog,821,21.0,25.0,28.0
2022-02-06,scikit-learn,scikit-learn,Check Manifest,41,41.0,41.0,41.0
2022-02-06,scikit-learn,scikit-learn,Labels Blank issues,28,14.0,14.0,14.0
2022-02-06,scikit-learn,scikit-learn,Pull Request Labeler,543,13.0,14.0,15.0
2022-02-06,scikit-learn,scikit-learn,Pull Request Regex Title Labeler,134,21.25,22.0,23.5
2022-02-06,scikit-learn,scikit-learn,Twitter Push Notification,26,13.0,13.0,13.0
2022-02-06,scikit-learn,scikit-learn,Wheel builder,5909,15.0,17.0,19.0
2021-07-30,scipy,scipy,Build Gitpod Docker image,2228,1114.0,1114.0,1114.0
2021-07-30,scipy,scipy,Linux Tests,38758,0.0,1727.0,2152.75
2021-07-30,scipy,scipy,macOS tests,45694,0.0,1833.5,2662.5
2021-10-21,scipy,scipy,Build Gitpod Docker image,2054,1027.0,1027.0,1027.0
2021-10-21,scipy,scipy,Linux Tests,44134,2209.0,2704.0,2800.0
2021-10-21,scipy,scipy,Pull Request Labeler,276,16.0,17.0,18.25
2021-10-21,scipy,scipy,macOS tests,36916,2029.0,2079.0,2234.0
2021-11-07,scipy,scipy,Build Gitpod Docker image,2200,1100.0,1100.0,1100.0
2021-11-07,scipy,scipy,Linux Tests,48430,2112.0,2604.0,3608.0
2021-11-07,scipy,scipy,macOS tests,33370,1083.0,1223.0,2255.0
2022-02-28,scipy,scipy,Build Gitpod Docker image,1473,1473.0,1473.0,1473.0
2022-02-28,scipy,scipy,Linux Meson tests,20789,683.0,749.5,790.0
2022-02-28,scipy,scipy,Linux Tests,58704,1751.5,2089.0,2342.0
2022-02-28,scipy,scipy,Windows Meson tests,56149,1711.0,1958.0,2289.5
2022-02-28,scipy,scipy,macOS tests (meson),46854,1445.0,1676.0,1859.0
2022-02-28,scipy,scipy,macOS tests (setup.py),63401,1868.0,2339.0,2538.5
2022-02-25,scipy,scipy,Build Gitpod Docker image,1224,1224.0,1224.0,1224.0
2022-02-25,scipy,scipy,Linux Meson tests,30120,640.0,662.5,781.0
2022-02-25,scipy,scipy,Linux Tests,77120,1974.0,2298.0,2400.0
2022-02-25,scipy,scipy,Windows Meson tests,78370,1947.0,2307.0,2441.0
2022-02-25,scipy,scipy,macOS tests (meson),67000,1503.0,1780.0,1920.0
2022-02-25,scipy,scipy,macOS tests (setup.py),83659,2239.0,2422.0,2564.0
2021-08-22,scipy,scipy,Build Gitpod Docker image,2346,1173.0,1173.0,1173.0
2021-08-22,scipy,scipy,Linux Tests,48274,377.75,1794.5,2289.5
2021-08-22,scipy,scipy,macOS tests,41334,180.25,1387.0,1969.25
2022-01-07,scipy,scipy,Build Base Docker Image,1498,749.0,749.0,749.0
2022-01-07,scipy,scipy,Build Gitpod Docker image,3162,1581.0,1581.0,1581.0
2022-01-07,scipy,scipy,Linux Meson tests,11268,624.0,666.0,747.0
2022-01-07,scipy,scipy,Linux Tests,34416,1912.0,2000.0,2245.0
2022-01-07,scipy,scipy,macOS tests,43366,2480.0,2562.0,2751.0
2021-07-20,scipy,scipy,Build Gitpod Docker image,2526,1263.0,1263.0,1263.0
2021-07-20,scipy,scipy,Linux Tests,96320,579.0,1714.0,2056.0
2021-07-20,scipy,scipy,macOS tests,96186,285.0,1848.0,2001.0
2021-07-24,scipy,scipy,Build Base Docker Image,1190,595.0,595.0,595.0
2021-07-24,scipy,scipy,Build Gitpod Docker image,1952,976.0,976.0,976.0
2021-07-24,scipy,scipy,Linux Tests,55900,2079.25,2405.0,2463.5
2021-07-24,scipy,scipy,macOS tests,59584,1971.0,2268.0,2960.0
2021-12-21,scipy,scipy,Build Gitpod Docker image,3256,1628.0,1628.0,1628.0
2021-12-21,scipy,scipy,Linux Tests,90354,1851.5,1873.0,2215.75
2021-12-21,scipy,scipy,macOS tests,110618,2266.25,2373.0,2519.0
2021-07-23,scipy,scipy,Build Gitpod Docker image,2044,1022.0,1022.0,1022.0
2021-07-23,scipy,scipy,Linux Tests,169928,1843.0,2091.0,2444.0
2021-07-23,scipy,scipy,macOS tests,188486,1923.0,2034.0,3255.0
2021-12-15,scipy,scipy,Build Gitpod Docker image,2812,1406.0,1406.0,1406.0
2021-12-15,scipy,scipy,Linux Tests,104934,1277.25,1756.0,2050.75
2021-12-15,scipy,scipy,macOS tests,109056,1668.0,2293.5,2556.5
2022-01-23,scipy,scipy,Build Gitpod Docker image,4308,2154.0,2154.0,2154.0
2022-01-23,scipy,scipy,Linux Meson tests,31358,287.5,736.0,801.0
2022-01-23,scipy,scipy,Linux Tests,93964,1806.25,2063.0,2344.75
2022-01-23,scipy,scipy,macOS tests,129206,2541.0,2770.5,2936.0
2022-01-23,scipy,scipy,macOS tests (meson),4924,2462.0,2462.0,2462.0
2022-01-23,scipy,scipy,macOS tests (setup.py),4336,2168.0,2168.0,2168.0
2021-11-19,scipy,scipy,Build Gitpod Docker image,2120,1060.0,1060.0,1060.0
2021-11-19,scipy,scipy,Linux Tests,41722,1845.0,2007.0,2419.0
2021-11-19,scipy,scipy,macOS tests,44088,2146.0,2209.0,2267.0
2022-01-15,scipy,scipy,Build Gitpod Docker image,3512,1756.0,1756.0,1756.0
2022-01-15,scipy,scipy,Linux Meson tests,61838,0.0,483.0,781.0
2022-01-15,scipy,scipy,Linux Tests,72790,0.0,2097.5,2372.0
2022-01-15,scipy,scipy,macOS tests,81392,0.0,2473.0,2526.0
2022-01-20,scipy,scipy,Build Gitpod Docker image,3532,1766.0,1766.0,1766.0
2022-01-20,scipy,scipy,Linux Meson tests,24870,601.5,835.0,1127.5
2022-01-20,scipy,scipy,Linux Tests,54994,1620.0,1992.0,2624.0
2022-01-20,scipy,scipy,macOS tests,67404,2425.0,2479.0,2642.0
2021-10-04,scipy,scipy,Build Gitpod Docker image,2338,1169.0,1169.0,1169.0
2021-10-04,scipy,scipy,Linux Tests,39522,2097.0,2126.0,2804.0
2021-10-04,scipy,scipy,Pull Request Labeler,266,18.0,19.0,20.5
2021-10-04,scipy,scipy,macOS tests,33726,1933.0,2032.0,2217.0
2022-01-30,scipy,scipy,Build Gitpod Docker image,3852,1926.0,1926.0,1926.0
2022-01-30,scipy,scipy,Linux Meson tests,26594,686.0,732.5,879.0
2022-01-30,scipy,scipy,Linux Tests,71462,1962.0,2179.0,2356.0
2022-01-30,scipy,scipy,macOS tests,99440,2668.0,2796.0,3235.0
2022-01-30,scipy,scipy,macOS tests (meson),5160,2580.0,2580.0,2580.0
2022-01-30,scipy,scipy,macOS tests (setup.py),5660,2830.0,2830.0,2830.0
2022-02-14,scipy,scipy,Build Gitpod Docker image,1387,1387.0,1387.0,1387.0
2022-02-14,scipy,scipy,Linux Meson tests,24703,662.0,714.0,813.5
2022-02-14,scipy,scipy,Linux Tests,143376,1948.0,2209.0,2388.0
2022-02-14,scipy,scipy,Windows Meson tests,36919,126.0,152.0,2255.0
2022-02-14,scipy,scipy,macOS tests,74270,2285.0,18567.5,34850.0
2022-02-14,scipy,scipy,macOS tests (meson),63699,1672.5,1825.0,2036.5
2022-02-14,scipy,scipy,macOS tests (setup.py),84663,2244.5,2312.0,2542.0
2022-03-14,scipy,scipy,Build Gitpod Docker image,1179,1179.0,1179.0,1179.0
2022-03-14,scipy,scipy,Linux Meson tests,36096,694.0,772.0,868.0
2022-03-14,scipy,scipy,Linux Tests,108681,2103.0,2386.0,2502.0
2022-03-14,scipy,scipy,Windows Meson tests,97545,1967.0,2043.0,2361.75
2022-03-14,scipy,scipy,macOS tests (meson),92706,1736.0,1879.0,2033.0
2022-03-14,scipy,scipy,macOS tests (setup.py),121276,2357.0,2479.0,2588.0
2021-07-31,scipy,scipy,Build Gitpod Docker image,2088,1044.0,1044.0,1044.0
2021-07-31,scipy,scipy,Linux Tests,152644,1375.0,2042.0,2408.0
2021-07-31,scipy,scipy,macOS tests,158964,1676.0,1912.0,2908.0
2022-01-12,scipy,scipy,Build Gitpod Docker image,3048,1524.0,1524.0,1524.0
2022-01-12,scipy,scipy,Linux Meson tests,93840,669.0,680.0,882.0
2022-01-12,scipy,scipy,Linux Tests,135998,1861.0,1984.5,2263.0
2022-01-12,scipy,scipy,macOS tests,157058,1954.0,2556.5,2691.0
2021-08-03,scipy,scipy,Build Gitpod Docker image,2172,1086.0,1086.0,1086.0
2021-08-03,scipy,scipy,Linux Tests,57062,2078.0,2109.0,2166.0
2021-08-03,scipy,scipy,macOS tests,66460,2251.0,2364.0,3231.0
2022-03-19,scipy,scipy,Build Gitpod Docker image,2266,1133.0,1133.0,1133.0
2022-03-19,scipy,scipy,Linux Meson tests,28888,709.25,834.0,1935.5
2022-03-19,scipy,scipy,Linux Tests,48592,2062.0,2172.5,3353.75
2022-03-19,scipy,scipy,Windows Meson tests,53724,2258.75,2576.0,3882.75
2022-03-19,scipy,scipy,macOS tests (meson),43226,1553.25,1844.5,3092.75
2022-03-19,scipy,scipy,macOS tests (setup.py),54388,2506.5,2655.0,3864.25
2021-11-09,scipy,scipy,Build Gitpod Docker image,2348,1174.0,1174.0,1174.0
2021-11-09,scipy,scipy,Linux Tests,60656,2378.0,2635.5,2871.75
2021-11-09,scipy,scipy,macOS tests,50258,2065.5,2206.0,2283.0
2021-09-22,scipy,scipy,Build Gitpod Docker image,2494,1247.0,1247.0,1247.0
2021-09-22,scipy,scipy,Linux Tests,27316,0.0,1247.5,2735.0
2021-09-22,scipy,scipy,Pull Request Labeler,246,16.25,17.0,18.5
2021-09-22,scipy,scipy,macOS tests,22540,0.0,1019.5,2116.0
2021-12-05,scipy,scipy,Build Gitpod Docker image,3796,1898.0,1898.0,1898.0
2021-12-05,scipy,scipy,Linux Tests,145068,0.0,2108.0,2225.0
2021-12-05,scipy,scipy,macOS tests,149414,0.0,2183.0,2351.0
2021-08-20,scipy,scipy,Build Gitpod Docker image,2452,1226.0,1226.0,1226.0
2021-08-20,scipy,scipy,Linux Tests,72476,2104.0,2402.0,2464.0
2021-08-20,scipy,scipy,macOS tests,74130,1807.0,2099.0,2670.0
2021-12-10,scipy,scipy,Build Gitpod Docker image,3238,1619.0,1619.0,1619.0
2021-12-10,scipy,scipy,Linux Tests,74254,1376.75,1851.5,2212.5
2021-12-10,scipy,scipy,macOS tests,94876,2274.25,2328.0,2380.75
2021-09-02,scipy,scipy,Build Gitpod Docker image,2276,1138.0,1138.0,1138.0
2021-09-02,scipy,scipy,Linux Tests,41866,771.0,1102.0,1257.0
2021-09-02,scipy,scipy,Pull Request Labeler,254,16.25,17.0,20.75
2021-09-02,scipy,scipy,macOS tests,71400,1772.0,1856.0,2010.0
2021-10-27,scipy,scipy,Build Gitpod Docker image,2284,1142.0,1142.0,1142.0
2021-10-27,scipy,scipy,Linux Tests,115608,2273.0,2751.0,2906.0
2021-10-27,scipy,scipy,Pull Request Labeler,636,15.25,17.0,18.0
2021-10-27,scipy,scipy,macOS tests,117446,2134.0,2303.0,3564.0
2022-01-29,scipy,scipy,Build Gitpod Docker image,3524,1762.0,1762.0,1762.0
2022-01-29,scipy,scipy,Linux Meson tests,31422,697.0,789.0,909.0
2022-01-29,scipy,scipy,Linux Tests,95464,1370.0,2071.5,2384.0
2022-01-29,scipy,scipy,macOS tests,138614,2585.0,2742.5,2853.0
2021-11-13,scipy,scipy,Build Gitpod Docker image,2792,1396.0,1396.0,1396.0
2021-11-13,scipy,scipy,Linux Tests,31204,1745.0,1855.5,2247.5
2021-11-13,scipy,scipy,macOS tests,36124,2186.5,2293.0,2312.0
2021-10-29,scipy,scipy,Build Gitpod Docker image,2242,1121.0,1121.0,1121.0
2021-10-29,scipy,scipy,Linux Tests,147544,2158.5,2620.0,2868.0
2021-10-29,scipy,scipy,Pull Request Labeler,734,16.0,17.0,18.0
2021-10-29,scipy,scipy,macOS tests,117432,1865.25,2112.0,2307.75
2022-03-15,scipy,scipy,Build Gitpod Docker image,2272,1136.0,1136.0,1136.0
2022-03-15,scipy,scipy,Linux Meson tests,21574,49.0,667.0,759.0
2022-03-15,scipy,scipy,Linux Tests,62842,1946.25,2088.0,2290.75
2022-03-15,scipy,scipy,Windows Meson tests,68844,2220.75,2466.0,2563.0
2022-03-15,scipy,scipy,macOS tests (meson),51986,1455.5,1705.5,1897.5
2022-03-15,scipy,scipy,macOS tests (setup.py),67622,2156.5,2348.0,2498.25
2021-08-13,scipy,scipy,Build Gitpod Docker image,1908,954.0,954.0,954.0
2021-08-13,scipy,scipy,Linux Tests,45470,2100.0,2146.5,2408.0
2021-08-13,scipy,scipy,macOS tests,52552,2193.0,2280.0,2739.0
2021-11-02,scipy,scipy,Build Gitpod Docker image,2712,1356.0,1356.0,1356.0
2021-11-02,scipy,scipy,Linux Tests,183660,2188.0,2341.0,2982.0
2021-11-02,scipy,scipy,Pull Request Labeler,428,16.0,16.0,17.0
2021-11-02,scipy,scipy,macOS tests,202510,2272.0,2515.0,4140.0
2021-09-18,scipy,scipy,Build Gitpod Docker image,2394,1197.0,1197.0,1197.0
2021-09-18,scipy,scipy,Linux Tests,21564,0.0,5391.0,10782.0
2021-09-18,scipy,scipy,Pull Request Labeler,56,14.0,14.0,14.0
2021-09-18,scipy,scipy,macOS tests,22212,0.0,5553.0,11106.0
2021-08-31,scipy,scipy,Build Gitpod Docker image,2570,1285.0,1285.0,1285.0
2021-08-31,scipy,scipy,Linux Tests,83284,2024.25,2166.0,2404.0
2021-08-31,scipy,scipy,macOS tests,103834,1947.75,2015.0,2166.0
2021-10-23,scipy,scipy,Build Gitpod Docker image,2602,1301.0,1301.0,1301.0
2021-10-23,scipy,scipy,Linux Tests,18438,2228.25,2244.0,2320.5
2021-10-23,scipy,scipy,Pull Request Labeler,154,15.0,15.0,16.0
2021-10-23,scipy,scipy,macOS tests,18206,2245.75,2254.0,2284.0
2022-03-20,scipy,scipy,Build Gitpod Docker image,1229,1229.0,1229.0,1229.0
2022-03-20,scipy,scipy,Linux Meson tests,24108,517.0,700.5,837.75
2022-03-20,scipy,scipy,Linux Tests,64257,282.0,2017.0,2265.0
2022-03-20,scipy,scipy,Windows Meson tests,64992,142.0,2239.0,2488.0
2022-03-20,scipy,scipy,macOS tests (meson),49700,270.0,1489.0,1543.0
2022-03-20,scipy,scipy,macOS tests (setup.py),64477,285.0,2130.0,2157.0
2021-11-25,scipy,scipy,Build Gitpod Docker image,2516,1258.0,1258.0,1258.0
2021-11-25,scipy,scipy,Linux Tests,45230,1746.0,1853.5,2194.0
2021-11-25,scipy,scipy,macOS tests,49650,2008.0,2229.0,2294.0
2021-09-06,scipy,scipy,Build Base Docker Image,1376,688.0,688.0,688.0
2021-09-06,scipy,scipy,Build Gitpod Docker image,2620,1310.0,1310.0,1310.0
2021-09-06,scipy,scipy,Linux Tests,63364,2161.0,2567.0,2647.0
2021-09-06,scipy,scipy,Pull Request Labeler,348,16.0,17.0,18.0
2021-09-06,scipy,scipy,macOS tests,51804,1797.0,1966.0,2118.0
2021-10-12,scipy,scipy,Build Gitpod Docker image,2182,1091.0,1091.0,1091.0
2021-10-12,scipy,scipy,Linux Meson tests,2288,1144.0,1144.0,1144.0
2021-10-12,scipy,scipy,Linux Tests,139992,1884.5,2522.0,2622.0
2021-10-12,scipy,scipy,Pull Request Labeler,584,15.0,16.0,18.0
2021-10-12,scipy,scipy,macOS tests,139010,2096.75,2227.5,2334.75
2021-08-14,scipy,scipy,Build Gitpod Docker image,1862,931.0,931.0,931.0
2021-08-14,scipy,scipy,Linux Tests,20154,2417.0,2577.0,2679.25
2021-08-14,scipy,scipy,macOS tests,16448,1900.75,2075.0,2230.25
2021-12-25,scipy,scipy,Build Gitpod Docker image,2836,1418.0,1418.0,1418.0
2021-12-25,scipy,scipy,Linux Meson tests,1490,745.0,745.0,745.0
2021-12-25,scipy,scipy,Linux Tests,86910,1818.0,1936.5,2118.0
2021-12-25,scipy,scipy,macOS tests,112324,2306.0,2370.0,2488.0
2022-02-19,scipy,scipy,Build Gitpod Docker image,2446,1223.0,1223.0,1223.0
2022-02-19,scipy,scipy,Linux Meson tests,10930,633.0,637.0,669.0
2022-02-19,scipy,scipy,Linux Tests,31308,1630.0,1767.0,1818.0
2022-02-19,scipy,scipy,Windows Meson tests,37890,2148.0,2295.0,2383.0
2022-02-19,scipy,scipy,macOS tests (meson),30774,1424.0,1652.0,2081.0
2022-02-19,scipy,scipy,macOS tests (setup.py),48536,2089.0,2655.0,2908.0
2021-09-29,scipy,scipy,Build Gitpod Docker image,2436,1218.0,1218.0,1218.0
2021-09-29,scipy,scipy,Linux Tests,19948,2177.25,2502.5,2818.75
2021-09-29,scipy,scipy,Pull Request Labeler,128,20.25,21.0,22.5
2021-09-29,scipy,scipy,macOS tests,5814,234.25,314.5,807.0
2021-11-04,scipy,scipy,Build Gitpod Docker image,2388,1194.0,1194.0,1194.0
2021-11-04,scipy,scipy,Linux Tests,81242,1565.0,2576.0,2760.0
2021-11-04,scipy,scipy,macOS tests,73364,1327.0,2278.0,2396.0
